rowid,tweet,origCategory,Hour,Month,Weekday,Year,date,newCategory
5377, Super petrol goes up by Sh1.03 per litre to Sh102.7 in Nairobi; diesel and kerosene up S ,NA,16,11,Tuesday,2017,11/14/17,NA
5378, (or anyone who can respond to this) what happens after ive paid for th ,NA,16,11,Tuesday,2017,11/14/17,NA
5379, Speed camera at juja on thika rd.... ,NA,16,11,Tuesday,2017,11/14/17,NA
5380, When someone touches at the back of you neck with cold water  ,NA,16,11,Tuesday,2017,11/14/17,NA
5381, #VileNaskia jo aty hii mat ya Kawangware inapita Outering road kuhepa jam ,traffic,16,11,Tuesday,2017,11/14/17,traffic
5382, Junction ya majengo imeshika sana ,NA,16,11,Tuesday,2017,11/14/17,NA
5383, overlapping at majengo. Refused to go back when asked. Shame  ,NA,16,11,Tuesday,2017,11/14/17,NA
5384, Guys with photocopy services opposite offices have put a huge rock on road to  ,NA,16,11,Tuesday,2017,11/14/17,NA
5385, Mara road roundabout upperhill. Prism towers taking shape  ,NA,16,11,Tuesday,2017,11/14/17,NA
5386, Top of the hour feed sponsored by Power hungry car meets its match; Chloride Exide Powerlast.  https://t.co/ZgR5MYpysc,NA,17,11,Tuesday,2017,11/14/17,NA
5387, #indoarea Enterprise road heading dobie is packed ,NA,17,11,Tuesday,2017,11/14/17,NA
5388, MbagathiRd moving well downhill ,NA,17,11,Tuesday,2017,11/14/17,NA
5389, #indoarea Lusaka road from C&amp;G towards city stadium is packed ,NA,17,11,Tuesday,2017,11/14/17,NA
5390, Rain rain go away. You're gonna cause drama on the roads. Right now argwings kodhek is clear ,rain,17,11,Tuesday,2017,11/14/17,rain
5391, to Kiambu road not moving... :-( ,NA,17,11,Tuesday,2017,11/14/17,NA
5392, Accident On Machakos Road As U Approach Governor's Office ,accident,17,11,Tuesday,2017,11/14/17,accident
5393," Minor accident at Clay works Thika superhighway, traffic building up. Use the servi ",accident,17,11,Tuesday,2017,11/14/17,accident
5393," Minor accident at Clay works Thika superhighway, traffic building up. Use the servi ",accident,17,11,Tuesday,2017,11/14/17,traffic
5394, Ngong rd just before Bypass is swift ,NA,17,11,Tuesday,2017,11/14/17,NA
5395," Creating a ""by s stop"" between two lanes and on this RHS of the  ",NA,17,11,Tuesday,2017,11/14/17,NA
5396, why a bus stop on the wrong side of the road at Mlolongo?  ,NA,17,11,Tuesday,2017,11/14/17,NA
5397, bunyala road from upper hill no kombe ,NA,17,11,Tuesday,2017,11/14/17,NA
5398," Reports of teargas near jeevanjee gardens, Nairobi CBD. Members are advised to avoid area ",NA,17,11,Tuesday,2017,11/14/17,NA
5399," Traffic &amp; heavy traffic arnd Museum hill area both sides of the road
Traffic on Mb ",traffic,17,11,Tuesday,2017,11/14/17,traffic
5400, museum flyover heavy with traffic on both sides ,NA,17,11,Tuesday,2017,11/14/17,traffic
5401, what's happening between rowsambu and githurai outbound ,NA,17,11,Tuesday,2017,11/14/17,NA
5402, Uon roundabout from westlands is packed past Kempinski ,NA,17,11,Tuesday,2017,11/14/17,NA
5403," Heavy traffic on Mahi Mahiu rd as u head 2wards Tmall
Heavy traffic on Mbagathi wa ",traffic,17,11,Tuesday,2017,11/14/17,traffic
5404," Nowadays we don't say ""tunatoka job"" but""tunatoka soko""bcz the CBD has been turned into a market place. ",NA,17,11,Tuesday,2017,11/14/17,NA
5405, Tajmal towards Donhol ,NA,17,11,Tuesday,2017,11/14/17,NA
5406, Wadup! Traffic misbehaving Waiyaki Way outta CBD! ,NA,17,11,Tuesday,2017,11/14/17,traffic
5407, look at the githurai 45 stage at this hour what about in the morning Gorvoner do somethingâ€_ https://t.co/xvxzepgfcj,NA,17,11,Tuesday,2017,11/14/17,NA
5408," to n from Naks? An issue at Ngarariga flyover, limuru. Expect substantial delys. Even ka p ",NA,17,11,Tuesday,2017,11/14/17,NA
5409," Not even that, we have mats dropping passengers at the middle of the road a ",NA,17,11,Tuesday,2017,11/14/17,NA
5410, Top of the hour feed sponsored by Power hungry car meets its match; Chloride Exide Powerlast.  https://t.co/ZgR5MYpysc,NA,18,11,Tuesday,2017,11/14/17,NA
5411, Current situation at Muindu Bingu Street Nairobi  ,NA,18,11,Tuesday,2017,11/14/17,NA
5412, jam jam roysambo heading 45 githurae ,traffic,18,11,Tuesday,2017,11/14/17,traffic
5413, Lusaka road wooi tutalala hapa ,NA,18,11,Tuesday,2017,11/14/17,NA
5414, Traffic along Utalii lane  joining Nairobi safari club annex....  ,NA,18,11,Tuesday,2017,11/14/17,traffic
5415, so thika rd issa mess napata mat ya kasarani kiambu rd wacha let me follow it.... ,NA,18,11,Tuesday,2017,11/14/17,traffic
5416, Thika Road Traffic Leaving Town All The Way From Muthaiga... Stress..  ,NA,18,11,Tuesday,2017,11/14/17,traffic
5417, Traffic on Thika Rd is insane ,NA,18,11,Tuesday,2017,11/14/17,traffic
5418," It is a long stretch from Pangani,past survey and still stretching ",NA,18,11,Tuesday,2017,11/14/17,NA
5419, Heavy traffic arnd Survey KCA area on Thika rd &amp; a little traffic arnd Mt Mall as u head 2wards TRM ,traffic,18,11,Tuesday,2017,11/14/17,traffic
5420, Taken a huge risk and used the parliament section of the highway as cbd blocked.... ,NA,18,11,Tuesday,2017,11/14/17,NA
5421, This is how Koinange street is flowing. #NairobipotholeMenace  ,NA,18,11,Tuesday,2017,11/14/17,NA
5422, Uhuru highway is impressive today _Ÿ™Œ_Ÿè_ ,NA,18,11,Tuesday,2017,11/14/17,NA
5423, Thika road jam from Muthaiga both service lane and highway ,traffic,18,11,Tuesday,2017,11/14/17,traffic
5424, What's the mission of the blue bus that is 'forever' parked at KENCOM near the KCB Building?  ,NA,18,11,Tuesday,2017,11/14/17,NA
5425, Every time rains come kasa road portals double. Ka jam from DHL towards mwiki. ,rain,18,11,Tuesday,2017,11/14/17,traffic
5426, Limuru road from oil Libya is very slow ,NA,19,11,Tuesday,2017,11/14/17,NA
5427,             Tough Car. The ,NA,19,11,Tuesday,2017,11/14/17,NA
5428, Can someone help me here is can't understand the y ,NA,19,11,Tuesday,2017,11/14/17,NA
5429, #DangerousDriverAlert on Mbagathi Rd.  ,NA,19,11,Tuesday,2017,11/14/17,NA
5430, kindly can someone confirm what's happening on jogoo rd...been stuck here for a while ,NA,19,11,Tuesday,2017,11/14/17,NA
5431, Embasava KCA 350c Driving without lights along Mombasa Road Bellevue Bridge ,NA,19,11,Tuesday,2017,11/14/17,NA
5432, Thika road from Muthaiga is bad news... Kwani leo kuna nini mbele? ,NA,19,11,Tuesday,2017,11/14/17,NA
5433, These cattle stuck in the middle of the highway on Airport  ,NA,19,11,Tuesday,2017,11/14/17,NA
5434," Woi thika road nikama exhibition ya magari from town to trm, just stay wherever you are ",NA,19,11,Tuesday,2017,11/14/17,NA
5435, traffic along namanga rd at kitengela we are managing _Ÿ˜£_Ÿ˜£_Ÿ˜£ ,NA,19,11,Tuesday,2017,11/14/17,traffic
5436, Southern bypass what happening?? ,NA,19,11,Thursday,2017,11/16/17,NA
5437, Please confirm what is going on Thika rd. Traffic starting at Muthaiga is unusual. ,NA,19,11,Tuesday,2017,11/14/17,traffic
5438, how is thika rd towards trm ,NA,19,11,Tuesday,2017,11/14/17,NA
5439, for those intending to use embakasi Soweto shortcut.. Please don't dare ... We are stuck  ,NA,19,11,Tuesday,2017,11/14/17,NA
5440, Heavy traffic at City stadium towards church army ,traffic,19,11,Tuesday,2017,11/14/17,traffic
5441, Enroute to umoja 2 the road is horrible vehicles using pedestrians paths to avoid  ,NA,19,11,Tuesday,2017,11/14/17,NA
5442, are these the new digital plates??someone help  ,NA,19,11,Tuesday,2017,11/14/17,NA
5443, Am in Choma Zone &amp; it's not relenting... Mwendo ni wa kono kono ,NA,19,11,Tuesday,2017,11/14/17,NA
5444," should regulate animal grazing along highways. If found, animals to be au ",NA,19,11,Tuesday,2017,11/14/17,NA
5445, LOL nyinyi watu wa Thika road mnasurvive aje? traffic is surprising ,NA,19,11,Tuesday,2017,11/14/17,traffic
5447,  ,NA,19,11,Tuesday,2017,11/14/17,NA
5448, Msa rd from Bunyala â™_ all the way to JKIA is smooth AF! âè©âè_âè_ ,NA,19,11,Tuesday,2017,11/14/17,NA
5449, Why do lorry drivers insist on using Kingara Rd yet they know very well climbing the hill ,NA,19,11,Tuesday,2017,11/14/17,NA
5450, kama wameshindwa na watu wa bodaboda na wako na akili ni ng'ombe wataweza? ,NA,19,11,Tuesday,2017,11/14/17,NA
5451, Jam ya thika road tu. Smh ,traffic,19,11,Tuesday,2017,11/14/17,traffic
5452, The heavy traffic is a spill over from exit 6 hapo Gsu... Past exit 6  ,traffic,19,11,Tuesday,2017,11/14/17,traffic
5453, #KBP173M down Namanga Road. One of the reasons why they won't insure Toyota Probox.  ,NA,19,11,Tuesday,2017,11/14/17,NA
5454, City Stadium Roundabout towards town gridlock ,NA,19,11,Tuesday,2017,11/14/17,traffic
5455, it's thick in town!! _Ÿ_¨ avoid CBD totally. ,NA,19,11,Tuesday,2017,11/14/17,NA
5456, unafika kejani unaoga unatoka tena by 3 a.m. for work  ,NA,20,11,Tuesday,2017,11/14/17,NA
5457," Kidogo usikie ,Sisi Probox owners, tumeunda kikosi cha kuhakikisha wanachama wanafuata sheria.  ",NA,20,11,Tuesday,2017,11/14/17,NA
5458, Thika road traffic is crazy ,NA,20,11,Tuesday,2017,11/14/17,traffic
5459, jam kutoka muthaiga thika road ,traffic,20,11,Tuesday,2017,11/14/17,traffic
5460,  ,NA,20,11,Tuesday,2017,11/14/17,NA
5461, Traffic on Thika rd starts at Muthaiga. Use the service lane. ,NA,20,11,Tuesday,2017,11/14/17,traffic
5462, waah out bound on waiyaki way its bumper to bumper... ,traffic,20,11,Tuesday,2017,11/14/17,traffic
5463, A vitz n toyota wish causing all the tailback to almost uthiru ,NA,20,11,Tuesday,2017,11/14/17,NA
5464, A toyota vitz n wish just pecked each other in causing a tailback till co- operation  on waiyaki way out bound ,NA,20,11,Tuesday,2017,11/14/17,NA
5465, This the daily norm on langata road  ,NA,20,11,Tuesday,2017,11/14/17,NA
5466," Superhighway outwards, traffic starts at Muthaiga. Both lanes ",NA,20,11,Tuesday,2017,11/14/17,traffic
5467, 118 hows Ojijo road? ,NA,20,11,Tuesday,2017,11/14/17,NA
5468, #KAC013V car registration driving carelessly on magadi road. Overlapping..hit me and ran off. Nitakupata ,NA,20,11,Tuesday,2017,11/14/17,accident
5469, how is magadi road towards Ongata rongai? ,NA,20,11,Tuesday,2017,11/14/17,NA
5470, cabanas red hot. NTSA parking ,NA,20,11,Tuesday,2017,11/14/17,NA
5471, KBZ830Z CITY HOPPER ran us off the road today insane driver on kangemi kikuyu route. ,NA,20,11,Tuesday,2017,11/14/17,NA
5472, what is wrong with kiambu road at this hour? Jesus! Does anyone know what's  up? ,NA,20,11,Tuesday,2017,11/14/17,NA
5473," Where is our MP @GeorgeTheuri. Very disappointed. The entire Moi Drive is a mess, and the guy is MIA ",NA,20,11,Tuesday,2017,11/14/17,traffic
5474," Watu wa Thika road, which hospital is open at this time?? ",NA,21,11,Tuesday,2017,11/14/17,NA
5475, Nairobi is a Maasai word meaning ' place of cool waters' hence I believe we have inva ,NA,21,11,Tuesday,2017,11/14/17,NA
5476, this was back in 2016. Actually word came out in 2014.  ,NA,21,11,Tuesday,2017,11/14/17,NA
5477," The owner of this moti must be frog matched to NTSA and caned, for no apparent reason  ",NA,21,11,Tuesday,2017,11/14/17,NA
5478, Thika Rd outbound a mess at Survey  ,NA,21,11,Tuesday,2017,11/14/17,traffic
5479, Thika Road outbound starts from Muthaiga. Highway more forgiving than service lane. ,NA,21,11,Tuesday,2017,11/14/17,NA
5480, Airport north road there's accident almost daily because of cows living on the road. ,accident,21,11,Tuesday,2017,11/14/17,accident
5481," Good evening Nairobi, tomorrow shall be Partly Cloudy With a high of 24Â°C and a low of 14Â°C. ",NA,21,11,Tuesday,2017,11/14/17,NA
5482," Thika Road traffic really has no shame. I mean, really. ",NA,21,11,Tuesday,2017,11/14/17,traffic
5483, How can I fail to notice him  ,NA,21,11,Tuesday,2017,11/14/17,NA
5484, Owners of KCC 270N and KBR 197A we need to talk. Kindly circulate to reach them. ,NA,21,11,Tuesday,2017,11/14/17,NA
5485,   Leave alone that one for today. I always find a lorry that is stuck ev ,NA,21,11,Tuesday,2017,11/14/17,NA
5486," Anyone ever spotted this, Anyone with contacts? is it for sal ",NA,21,11,Tuesday,2017,11/14/17,NA
5487," It approaching 10pm and there is traffic everywhere... Thika road, garden estate road, ",NA,21,11,Tuesday,2017,11/14/17,traffic
5488, Garden Estate road clogged as well. Anyone Knows what's causing the snarl up this late?  ,NA,21,11,Tuesday,2017,11/14/17,NA
5489," can someone help me,the simplest route to nairobi hospital from cbd ",NA,21,11,Tuesday,2017,11/14/17,NA
5490," ALTERNATIVE DUSTBIN at the Rahimtula Tower, opposite British council.  ",NA,22,11,Tuesday,2017,11/14/17,NA
5491,  ..imagine this at the westlands roundabout ..do we h ,NA,22,11,Tuesday,2017,11/14/17,NA
5492,      No one has ever claimed that an a ,NA,22,11,Tuesday,2017,11/14/17,NA
5493, When I grow up...  ,NA,22,11,Tuesday,2017,11/14/17,NA
5494, Nakumatt Garden City set for closure as owners serve supermarket with eviction noti ,NA,22,11,Tuesday,2017,11/14/17,NA
5495, Eti haitambui jam!!!kwani inapita kwa hewa??..ama iko na lane yake special??... ,traffic,0,11,Wednesday,2017,11/15/17,traffic
5496, msa rd at sgr devki athi river the sky is open and traffic is flowing absolutely fantastic in both lines ,NA,6,11,Wednesday,2017,11/15/17,traffic
5497, Today Nairobi - Cloudy with a high of 22.8Â°C. Winds NE to ENE at 17.7kph...have a cool windy day... ,NA,6,11,Wednesday,2017,11/15/17,NA
5498, Kindly increase your road inspections to deter reckless driving and over sp ,NA,6,11,Wednesday,2017,11/15/17,NA
5499, is this the latest model in #Kenya ? Am told it's a v18 !!!! self driving!!!  ,NA,6,11,Wednesday,2017,11/15/17,NA
5500, Thika rd from Allsops to town moving well at this hour.Be safe stay safe. ,NA,6,11,Wednesday,2017,11/15/17,NA
5501, Thika Road fam  good morning. The road is clear and flying have a smile on your face this morning .. ,NA,6,11,Wednesday,2017,11/15/17,NA
5502," boys at Juja thika rd, as usual taking 50bobs from matatus.     ",NA,6,11,Wednesday,2017,11/15/17,NA
5503, Morning things moving slow around Muthaiga ,NA,6,11,Wednesday,2017,11/15/17,NA
5504, Jogoo rd is busy this morning ,NA,6,11,Wednesday,2017,11/15/17,NA
5505, Traffic Update: Situation towards Carnivore on Langata Road Inbound.  ,NA,6,11,Wednesday,2017,11/15/17,traffic
5506, boarding a matatu at railways bus station is survival for the fittest. Sirikali tafadhali.... ,NA,6,11,Wednesday,2017,11/15/17,NA
5507," 6:50am
No traffic Uhuru highway  ",NA,6,11,Wednesday,2017,11/15/17,traffic
5508, Why do we only play blame games when accidents occur??  ,accident,6,11,Wednesday,2017,11/15/17,accident
5509, Traffic Update: Situation at Bunyala Rd Roundabout from Uhuru Highway inbound. ,NA,6,11,Wednesday,2017,11/15/17,traffic
5510, Top of the hour feed sponsored by Power hungry car meets its match; Chloride Exide Powerlast.  https://t.co/ZgR5MYpysc,NA,7,11,Wednesday,2017,11/15/17,NA
5511, #Interesting ..  ,NA,7,11,Wednesday,2017,11/15/17,NA
5512, no jam on Mombasa rd today flowing smoothly from Kapa...past Cabanas.... ,traffic,7,11,Wednesday,2017,11/15/17,traffic
5513, Meanwhile Jogoo road slow as always before Makadara #Trafficwatch ,NA,7,11,Wednesday,2017,11/15/17,NA
5514, Juja road is moving well ,NA,7,11,Wednesday,2017,11/15/17,NA
5515," Langata road, inbound, is flowing smoothly towards the southern bypass flyover. ",NA,7,11,Wednesday,2017,11/15/17,NA
5516, Thika Road jam Allsopps slightly moving ,traffic,7,11,Wednesday,2017,11/15/17,traffic
5518, Traffic Update:On a normal weekday in Nairobi CBD.  ,NA,7,11,Wednesday,2017,11/15/17,traffic
5519, Thika Road tsk. Ata niko kwa jam sahii ,traffic,7,11,Wednesday,2017,11/15/17,traffic
5520, Traffic Update:Tom Mboya Street in Nairobi CBD.  ,NA,7,11,Wednesday,2017,11/15/17,traffic
5521, Traffic Update: Moi Avenue in the City Centre  ,NA,7,11,Wednesday,2017,11/15/17,traffic
5522," It slows down at Headquarters Inn, and moves at a snail's pace towards Carnivore. ",NA,7,11,Wednesday,2017,11/15/17,NA
5523, how is magadi road watu Wa ronga? ,NA,7,11,Wednesday,2017,11/15/17,NA
5524," Kuna pothole moja unattended hapo Peponi rd,its becoming a nightmare to motorists.. ",NA,7,11,Wednesday,2017,11/15/17,NA
5525, Thika road to town at Drive-In. Slow but moving.  ,NA,7,11,Wednesday,2017,11/15/17,NA
5526," Kuna pothole moja unattended hapo Peponi rd,its becoming a nightmare to motorists.. #TRAFFIC #Brekko ",NA,7,11,Wednesday,2017,11/15/17,traffic
5527, Thika Road jam moving slowly near muthaiga ,traffic,7,11,Wednesday,2017,11/15/17,traffic
5528, Traffic Update:Moi Avenue build up. ,NA,7,11,Wednesday,2017,11/15/17,traffic
5529, Traffic Update:Kenyatta Avenue in the CBD  ,NA,7,11,Wednesday,2017,11/15/17,traffic
5530, It is at a near standstill at Sunshine Secondary School towards T-Mall. ,NA,7,11,Wednesday,2017,11/15/17,NA
5531, Its high time we have the potholes along Kenyatta Avenue F ,NA,7,11,Wednesday,2017,11/15/17,NA
5532, Traffic Update:Traffic flow along Uhuru highway near Bunyala R/ ,NA,7,11,Wednesday,2017,11/15/17,traffic
5533, Traffic Update: Haile Selassie Roundabout  ,NA,7,11,Wednesday,2017,11/15/17,traffic
5534, Good morning brother leo naringa Sana Ngong road leo hakuna mbwembwe so far tunachomoka teketeke traffic ni nyinyi ,NA,7,11,Wednesday,2017,11/15/17,traffic
5536, mada. Traffic cops just sleeping ,NA,7,11,Wednesday,2017,11/15/17,traffic
5537, Traffic jam on Langata road very slow movement ,traffic,7,11,Wednesday,2017,11/15/17,traffic
5538, there was a time when Langata road morning jam became minimal thanks to but s ,traffic,7,11,Wednesday,2017,11/15/17,traffic
5539, muthaiga towards town ni pole pole tu nilizoea thika road ata nliacha kucomplain ,NA,7,11,Wednesday,2017,11/15/17,NA
5540, Waiyaki way iko Slow but moving ,NA,7,11,Wednesday,2017,11/15/17,NA
5541, We are still a long way because we have not even identified our weak spots and think roa ,NA,7,11,Wednesday,2017,11/15/17,NA
