"","id","tweet","accident_truth","latitude_truth","longitude_truth","street_name_c1","street_name_c2","landmark_c1","landmark_c2"
"2102","ma3map_scraped_3113","13:39 Accident At Kambiti , Nairobi Embu highway  https://t.co/268PoF1oLH via @Kushyknight","Yes",-999,NA,"Nairobi-Embu highway","Naivasha-Nairobi highway","Kambiti","at kambiti"
"2103","ma3map_scraped_3116","12:32 accident on mbagathi road at highrise flyover via @NaiyeLoretta","Yes",-1.3141665,36.8075905,"mbagathi road","mbagathi road","highrise flyover","at highrise flyover"
"2104","ma3map_scraped_3118","12:13 Mbagathiway accident  https://t.co/qhvaBISbLF via @onlyaterics","Yes",-1.308611,36.804687,"Mbagathi way","Mbagathi way","None","None"
"2105","ma3map_scraped_3119","12:09 Slight traffic along Mbagathi fly over towards T.Mall Round about.  Traffic slow but moving.

Reason: Trailer accident. via @brian_aseli","Yes",-1.312359,36.815866,"None",NA,"T.Mall Roundabout",NA
"2106","ma3map_scraped_3137","10:45 So quick to come up with bus lanes yet our highways lack emergency lanes. In case of a tire blow out or the driver in brake checks you,, what does one do ? Drive into guard rails or a trench. @KeNHAKenya via @Brian__Sammy","No",NA,NA,NA,NA,NA,NA
"2107","ma3map_scraped_3148","10:04 Hit and run.... Bypass between Langata and Olesereni  https://t.co/qNSoDBFfZz via @whyclife","Yes",NA,NA,"Southern Bypass","None","Langata;olesereni","Bypass between Langata and Olesereni"
"2108","ma3map_scraped_3150","09:52 @MikeSonko @sirngure Serious accident along eastern bypass involving a Nissan matatu and a personal car  https://t.co/90S9oKIqMl via @Francis66434856","Yes",-999,NA,"Eastern bypass","eastern bypass","None","None"
"2109","ma3map_scraped_3160","09:23 @ItsMutai please circulate this. @Safaricom_Care  pick up blocking our workshop gate we called driver too drank to drive still drinking but shouts he can't remove it we TOW it. Arrongant man  https://t.co/ZffkRr2Uz7 via @fmausii2001","No",NA,NA,NA,NA,NA,NA
"2110","ma3map_scraped_3169","07:55 Two accidents along magadi rd. At mmu &amp; neat park place via @TeddyGavin","Yes",-1.381969,36.770619,"Magadi rd","magadi road","mmu (Multimedia University)","At mmu"
"2111","ma3map_scraped_3192","22:55 Mombasa road GM land locked not moving. Something up ahead I suspect an accident. Will let y'all know nikifika via @JambeeQim","No",NA,NA,NA,NA,NA,NA
"2112","ma3map_scraped_3196","22:09 @NPSOfficial_KE @MajimajiKenya   @ntsa_kenya  Nobody listens till accident occurs via @ChangeJatelo","No",NA,NA,NA,NA,NA,NA
"2113","ma3map_scraped_3238","20:05 Use service lane from Garden city or safari park towards town there is an accident on the main highway via @sal_gooh","Yes",-1.228848,36.8805195,"Thika Highway","None","Garden city;Safari park","Garden City;safari park"
"2114","ma3map_scraped_3263","18:29 Accident at city cabanas, at the start of eastern bypass. Opposite, kobil. Some injuries reported. via @Isaconsultant","Yes",-1.329765,36.890921,"Eastern bypass","eastern bypass","City cabanas","City Cabanas opposite kobil"
"2115","ma3map_scraped_3266","18:26 When used, these principles can help motorists avoid head on collisions and accidents. Read the road ahead/Drive to the right/Reduce your speed immediately
/Ride off the road or to the far right of your lane.  https://t.co/TaPYbSKAum via @Chomtweet","No",NA,NA,NA,NA,NA,NA
"2116","ma3map_scraped_3276","17:46 @KeNHAKenya very poor signage and safety by the team marking Thika Rd near Muthaiga. Accident waiting to happen. via @kimgathogo","No",NA,NA,NA,NA,NA,NA
"2117","ma3map_scraped_3302","16:12 Accident along magadi road at MMU   hill. Lorry has blocked both sides. Drivers using vichaka as long as your car is raised!  https://t.co/hQKX6WXosN via @PrJohnKabira","Yes",-1.3819635,36.7706135,"Magadi road","magadi road","MMU (Multimedia University)","at MMU hill"
"2118","ma3map_scraped_3312","15:42 Accident just past Roysambu on Thika Road causing a huge traffic snarl up via @raila_facts","Yes",-1.220258,36.891094,"Thika road","Thika Road","None","Past Royasmbu"
"2119","ma3map_scraped_3324","14:35 An accident as you approach weighbridge Thika Rd. A Canter has rammed into a trailer.
Driver being rescued by police and well-wishers. via @ThikaTowntoday","Yes",-1.129622,36.9887095,"Thika Rd","Thika Road","weighbridge","Weighbridge"
"2120","ma3map_scraped_3325","14:25 accident on eastern bypass after Army barracks.  https://t.co/DUWrvongBt via @EngErastus","Yes",NA,NA,"Eastern bypass","eastern bypass","Army barracks","army barracks"
"2121","ma3map_scraped_3342","12:50 Slight accident on Eastern Bypass near Army Barracks 75. A tipper has spilled ballast on the road. via @NickKattz","Yes",NA,NA,"Eastern bypass","eastern bypass","Army barracks 75","army barracks"
"2122","ma3map_scraped_3365","11:36 @accidentsKE There is an accident along Eastern bypass that has involved a lorry carrying sand via @DavidMageto1","Yes",NA,NA,"Eastern bypass","eastern bypass","None","None"
"2123","ma3map_scraped_3413","09:12 @KeNHAKenya    so fast speed lane on Thika highway is for buses?They will crisscross from the service lane to this lane?Disaster! via @Anastac1a","No",NA,NA,NA,NA,NA,NA
"2124","ma3map_scraped_3440","08:02 @NPSOfficial_KE @PoliceKE There is a miraa probox that passes high point area of Juja everyday at 7.45 am dangerously driven while traffic police are just busy collecting 50 Bob at ndarugu motel. This is a big accident loading.  @EACCKenya via @ThiongoFrancis","No",NA,NA,NA,NA,NA,NA
"2125","ma3map_scraped_3480","06:37 @NemaKenya @KeNHAKenya @PoliceKE      Google tiptop construction ltd... they will even give you the company location in CBD ... talk of a monumental disaster. ðŸ¤¦ðŸ½â€â™‚ï¸ via @kinyaori","No",NA,NA,NA,NA,NA,NA
"2126","ma3map_scraped_3481","06:27 @allanmadoka @NemaKenya  @PoliceKE         What a disaster in the offing via @doqeiste","No",NA,NA,NA,NA,NA,NA
"2127","ma3map_scraped_3508","23:23 the accident reportedly to have happened along jogoo road it has been confirmed the patient was taken to mama Lucy via @EmsKemtru","Yes",-999,NA,"Jogoo road","Joogo road","None","None"
"2128","ma3map_scraped_3518","22:08 @PRSA_Roadsafety @emergencymedke     an accident has been  reported along  jogoo road opposite Mogas petrol station.. via @EmsKemtru","Yes",-1.2975705,36.869744,"Jogoo road","Joogo road","Mogas petrol station","opposite mogas petrol station"
"2129","ma3map_scraped_3537","20:51 ACCIDENT ALERT Accident Under South C Bridge, Involving An SGA Security Van, Motorbike &amp; A Bicycle. AP Police On Site, Jam Kdogo via @NtomoDe","Yes",NA,NA,"None","None","South C bridge","South C bridge"
"2130","ma3map_scraped_3539","20:48 And we now have a dedicated lane for PSVs but none for Emergency Service vehicles like Ambulances and Fire Engines #ThikaRoad via @fndaga","No",NA,NA,NA,NA,NA,NA
"2131","ma3map_scraped_3548","20:28 So PSVs will be Criss crossing ""Thika Road"" to access the service lanes to pick and drop passengers? That's a recipe for disaster! via @StevenMburu","No",NA,NA,NA,NA,NA,NA
"2132","ma3map_scraped_3564","20:09 #KBS771K @NemaKenya @PoliceKE @Environment_Ke @county_nairobi This is a serious health hazard  https://t.co/qCIJU9QTf3 via @njorogemuigai","No",NA,NA,NA,NA,NA,NA
"2133","ma3map_scraped_3604","19:01 Accident alert! Minibus from Machakos, Emmanuel Bus and a lorry along Mombasa Road near Maanzoni Lodge. via @ItsWa_Kabera","Yes",-1.504949,37.090503,"Mombasa road","Mombasa Road","Maanzoni lodge","Near Maanzoni Lodge"
"2134","ma3map_scraped_3628","18:23 @KeNHAKenya : cross the road at designated points to avoid accidents.
@ntsa_kenya Be safe, use zebra crossings
@MikeSonko County has provided safe crossing points
.
. KENYANS : this looks like a good crossing point.  https://t.co/0acMQu2SXI via @digitalmkenya","No",NA,NA,NA,NA,NA,NA
"2135","ma3map_scraped_3631","18:14 @accidentsKE Accident next to south c overpass. Near twinstar building. A motorbike has been hit by cash on transist van. via @NdambukiDickson","Yes",-999,NA,"None","None","South C overpass","south C overpass"
"2136","ma3map_scraped_3670","17:34 There is no BRT in Kenya. This is another PR stunt, just like the big four agenda. Wait for a highly publicized launch of the same, with Kenya mpya &amp; 10 passenger matatus in tow. via @serede","No",NA,NA,NA,NA,NA,NA
"2137","ma3map_scraped_3692","16:57 accident along jogoo road at church army #Goteana #kissdrive #1fmdrivewithcaterira       @theCateRira  https://t.co/TeKgHD6FLO via @PRSA_Roadsafety","Yes",-1.29434,36.853423,"Jogoo road","Joogo road","church army","Near Church Army"
"2138","ma3map_scraped_3693","16:48 #Accident on Thika road inbound after Kimbo where service lane merges with highway blocking 2 lanes.   #SaferRoadsKE via @SKKuria","Yes",-1.133148,36.974508,"Thika Road","Thika Road","Kimbo","After Kimbo"
"2139","ma3map_scraped_3721","15:10 does this ntsa numbers work coz one calls for more than 2 hours no one picks Call NTSA customer care
+254 709 932 300 +254 20 6632 300
@ntsa_kenya via @goodchance_","No",NA,NA,NA,NA,NA,NA
"2140","ma3map_scraped_3732","14:48 Valley Roads' disaster in the waiting. Trees on the main road.  https://t.co/JZgdkL0zZn via @dtorlale","No",NA,NA,NA,NA,NA,NA
"2141","ma3map_scraped_3733","14:47 Valley Roads' Disaster in the waiting after trees broke after last week's rains. Saidieni jamaneni!  https://t.co/zqRUVoVWld via @dtorlale","No",NA,NA,NA,NA,NA,NA
"2142","ma3map_scraped_3742","14:18 This is what should have been considered during the design phase. Failure to involve relevant proffesionals: urbnan planners and designers. It will be hard but it would have been simple if it was taken care of during design phase. #thikaroad via @kensammoh","No",NA,NA,NA,NA,NA,NA
"2143","ma3map_scraped_3745","14:16 Having a designated lane on Thika road with our unruly drivers specifically for Emergency, NYS Bus and International dignitaries will require discipline to work. how many times have matatu drivers followed an ambulance? via @Oyondi_Malik","No",NA,NA,NA,NA,NA,NA
"2144","ma3map_scraped_3780","12:08 Animals that stand high on their legs can be a hazard, When hit they roll onto the bonnet and into the windshield or roof, resulting in extensive damage and serious or fatal injury to the occupants.  https://t.co/Al9Y43MLDl via @Chomtweet","No",NA,NA,NA,NA,NA,NA
"2145","ma3map_scraped_3784","11:56 TRANSPORT CS Macharia says one lane on Thika Road to be dedicated to emergency vehicles, NYS buses and visiting leaders. via @fnjiri","No",NA,NA,NA,NA,NA,NA
"2146","ma3map_scraped_3791","11:36 a cleaner slashing on Mombasa Rd hit a stone onto a Liquid telcom truck. It's stalled just outside Standard Group creating a small snarl up town bound. via @JustinMugwimi","No",NA,NA,"Mombasa Rd",NA,"Standard Group",NA
"2147","ma3map_scraped_3803","10:45 Police bus has broken down along southern bypass.  They don't have even hazard sign to show.  only  a few leafs  on the road. shame.! via @charles_ngenoh","No",NA,NA,NA,NA,NA,NA
"2148","ma3map_scraped_3807","10:28 Accident on Eastern Bypass near Mountain Top Publishers causing traffic via @JShihembetsa","Yes",-1.2180455,36.9905205,"Eastern bypass","eastern bypass","Mountain top publishers","Mountain Top Publishers"
"2149","ma3map_scraped_3827","09:16 Accident between a twins road sacco matatu and a personal car on waiyaki way at 87 area towards town, slight traffic jam via @Rael_E11","Yes",-1.257969,36.701381,"Waiyaki Way","Waiyaki way","87 area","None"
"2150","ma3map_scraped_3838","08:31 Boda Boda still riding against correct traffic direction on Airport North Service lanes resulting in frequent accidents that I witness every month . Please enforce the rules @PoliceKE @FredMatiangi @JamesMacharia_  https://t.co/UVkQoOOQcF via @LawrensLG","No",NA,NA,NA,NA,NA,NA
"2151","ma3map_scraped_3843","07:49 Accident at thika superhighway just before juja, jam building up on the highway via @ggkihara1","Yes",NA,NA,"Thika Superhighway","Thika Superhighway","None","juja"
"2152","ma3map_scraped_3859","07:12 These tree branches and shrubs falling over onto the descending side of valley road, almost blocking half of it, is a disaster waiting to happen. County authorities need to act pronto on this. I witnesse https://t.co/ljP69cZZey https://t.co/ZtBjonE0nU via @ogoltom","No",NA,NA,NA,NA,NA,NA
"2153","ma3map_scraped_3871","06:25 @NPSOfficial_KE Matatus driving on the bike lane between Garden City and Roasters. This is a disaster waiting to happen  https://t.co/mqlWqTxoRZ via @nkinyua","No",NA,NA,NA,NA,NA,NA
"2154","ma3map_scraped_3902","19:46 Failure to observe road markings is one of the major causes of road crashes. In most of the crashes where people die, a driver most likely crossed the YELLOW LINE. Every driver must understand the essence of this line.  https://t.co/wjHhLU5zbM via @Chomtweet","No",NA,NA,NA,NA,NA,NA
"2155","ma3map_scraped_3915","19:10 can people at least use their indicators when at a junction.
right, left, straight emergency via @_nsongo","No",NA,NA,NA,NA,NA,NA
"2156","ma3map_scraped_3930","18:31 accident on Nyerere rd between a bus and a private car, not moving in either directions, AVOID! via @SinaiNomad","Yes",-1.285345,36.814062,"Nyerere rd","Nyerere Road","None","None"
"2157","ma3map_scraped_3931","18:31 @ntsa_kenya please look into the matatu's on Mombasa road most especially the ones coming from Machakos. Some of the drivers are quite careless and are the cause of most of the accidents on the road. via @wambuiesther7","No",NA,NA,NA,NA,NA,NA
"2158","ma3map_scraped_3936","18:20 some accident involving 2 personal cars at museum hill under pass from town towards westie via @Rael_E11","Yes",-1.274537,36.812092,"None","None","Musuem hill underpass","museum hill"
"2159","ma3map_scraped_3969","14:41 @ntsa_kenya @NPSOfficial_KE  The driver of Trailer registration number ZF2257 intentionally pushes motorcycle and the passenger off the road causing body injuries on Mombasa road around 11am  https://t.co/HUYeWyJx2Y via @ochola_simon","No",NA,NA,"Mombasa road",NA,"None",NA
"2160","ma3map_scraped_3981","12:41 accident btw Rosters and Allsops on Main highway as you head to town via @EvansKich","Yes",-1.239465,36.869924,"Thika Highway","None","Rosters;Allsops","Rosters and Allsops"
"2161","ma3map_scraped_4033","09:28 An accident on Thika rd near NYS via @PeterzMwash","Yes",-1.256305,36.85529,"Thika rd","Thika Road","NYS (National Youth Service)","NYS"
"2162","ma3map_scraped_4056","08:39 There is a TREE that Fell on Sunday on Valley Road now only one Lane is Being Used . Please a Vital ACCIDENT IS BECKONING do Something @ntsa_kenya @TrafficAlertsKE @NPSC_KE         #AdelleAndShaffieOnKISS via @IamGMoturi","No",NA,NA,NA,NA,NA,NA
"2163","ma3map_scraped_4059","08:37 There is a TREE that Fell on Sunday on Valley Road now only one Lane is Being Used . Please a Vital ACCIDENT IS BECKONING do Something @ntsa_kenya @TrafficAlertsKE @NPSC_KE via @IamGMoturi","No",NA,NA,NA,NA,NA,NA
"2164","ma3map_scraped_4063","08:36 There is  TREE that Fell on Sunday on Valley Road now only one Lane is Being Used . Please a Vital ACCIDENT IS BECKONING do Something @ntsa_kenya @PSCU_Digital @TrafficAlertsKE via @IamGMoturi","No",NA,NA,NA,NA,NA,NA
"2165","ma3map_scraped_4079","07:57 Disaster waiting to happen, one accident this morning down valley road, the section is now a one way with drivers scrambling for that lane. @KeNHAKenya @MikeSonko     Let us try and salvage the situation https://t.co/lrMO8z1PlK https://t.co/2wzkVC6fS5 via @lwatati","Yes",-1.292466,36.805081,"Valley road","Valley Road","None","None"
"2166","ma3map_scraped_4102","07:14 Thereâ€™s an accident involving a small passenger vehicle and a bus at Ngara causing a traffic pile up via @Mukanga","Yes",NA,NA,"None","None","None","Ngara"
"2167","ma3map_scraped_4108","07:02 Saw a small accident at GM fly over , rest was okay. via @ellisgakahu","Yes",-1.329642,36.871013,"None","None","GM fly over (General Motors fly over)","GM"
"2168","ma3map_scraped_4127","06:32 @MikeSonko @suemc_phee    can someone be tasked with clearing the overhanging fence/trees on valley Road next  as we are precariously courting disaster or better yet let's wait for the disaster and thereafter react. via @Gichamba55","No",NA,NA,NA,NA,NA,NA
"2169","ma3map_scraped_4130","06:29 @UsafiriApp both Eastleigh and juja road clear take care road slippery via @GEORGEM34294970","No",NA,NA,NA,NA,NA,NA
"2170","ma3map_scraped_4141","06:04 bodaboda guy hit at the roysambu overpass, body lying on the road.cop on site #accidents #saferroadsKE via @NjugunaSteve","Yes",-1.219449,36.891518,"None","None","Roysambu Overpass","Roysambu"
"2171","ma3map_scraped_4143","05:41 the jam that's about to hit Magadi road that area between CUEA and BOMAS is not small a truck has fallen along that stretch blocking one lane unless its cleared early carry tea time snack via @Flipthedj","Yes",-1.342082,36.762462,"Magadi road",NA,"CUEA (Catholic University of Eastern Africa);Bomas",NA
"2172","ma3map_scraped_4149","21:07 Juja rd is a hell pale mlango after a small crash via @SalanoChavatuzi","Yes",-1.2672965,36.843625,"Juja rd","Juja Road","mlango","Mlango"
"2173","ma3map_scraped_4166","19:56 #KCF882V @ntsa_kenya Mash Cool bound bus Hit a Boda rider on Careless overtaking driver was on high speed on a continous yellow line along at mackinnon road near Voi town Traffic Jam pile up since 7pm...this bus should face the Law. via @alekiilexxie","Yes",-999,NA,"Mackinnon road","None","Voi town","None"
